run_idx,w,lambda_loss,seed,mean_S,profit,lost_sales,collapsed,final_value_loss,final_explained_variance
151,0.75,3,53,0.0,-128.1,0.5149925463760175,True,12084.611801673474,0.20994095478811833
152,0.75,3,54,0.0,-128.1,0.5174862706277183,True,4515.516799774604,0.42226883345562166
153,0.75,3,55,0.0,-128.1,0.5243769008931682,True,3549.2781676333175,0.4746856869349622
154,0.75,3,56,0.0,-128.1,0.5182402578694825,True,7606.583985027085,0.34847300633406025
155,0.75,3,57,0.0,-128.1,0.519507414983065,True,6261.316974407316,0.38170061448318326
159,0.75,3,61,0.0,-128.1,0.5177674686837654,True,5211.2452094705695,0.4062691032886505
158,0.75,3,60,0.0,-128.1,0.5121162746831248,True,12371.1405547661,0.19114448983445126
156,0.75,3,58,0.0,-128.1,0.5139874647024886,True,6803.400564590412,0.35478918547304267
161,0.85,3,43,76.21568441390991,153.21460000000002,0.2573078099525694,False,3116.0155233225596,0.4504684541278925
163,0.85,3,45,98.56709837913513,-57.500000000000114,0.46039147146703013,False,3691.109521519153,0.46085416850371236
160,0.85,3,42,158.45471620559692,381.09600000000034,0.037892094939642976,False,2890.65311686524,0.48521604938193774
157,0.75,3,59,141.62690937519073,254.34399999999954,0.16943249867017413,False,4368.683286780985,0.41391924584013784
167,0.85,3,49,20.428091287612915,214.13450000000003,0.2537139097553457,False,2935.57928120105,0.47506702213715285
166,0.85,3,48,120.26210129261017,70.07000000000048,0.33909775941334963,False,3152.165587261667,0.49776538545822996
165,0.85,3,47,85.82237362861633,8.518200000000096,0.39582784402521026,False,2723.920810047378,0.4470681570088252
164,0.85,3,46,229.8611905425787,460.97000000000037,0.02594115887956696,False,2629.331937651892,0.4979740660160016
162,0.85,3,44,48.725783824920654,-81.93659999999993,0.4779249091599899,False,2493.848453478256,0.4641740960506802
169,0.85,3,51,77.13833451271057,-93.5400000000001,0.4883898920266292,False,3304.8864721444934,0.49096942256785864
168,0.85,3,50,47.60169982910156,-128.1,0.5153191370466681,False,4356.340599085054,0.46028066190898925
170,0.85,3,52,0.0,-128.1,0.5188447054617819,True,2933.4460713204494,0.40458542197688013
171,0.85,3,53,0.0,105.62900000000009,0.30129835491590573,False,2573.359282877778,0.4308895009577784
172,0.85,3,54,91.49803221225739,-48.85400000000015,0.44594113144493164,False,2800.30926611702,0.4330266973592787
173,0.85,3,55,27.371123433113098,125.47650000000007,0.3173231631591574,False,2616.090404390949,0.4418746403330921
177,0.85,3,59,134.81000065803528,196.97499999999982,0.22643222915359357,False,2985.631866021442,0.3997353868734123
174,0.85,3,56,109.54706370830536,40.26050000000009,0.3604126031021544,False,2962.5602525281774,0.41202838951323784
179,0.85,3,61,55.301353335380554,14.352600000000058,0.396359407393026,False,2694.3764221017514,0.45355537008398616
176,0.85,3,58,169.85632479190826,455.87000000000046,0.036885427264077605,False,2534.9703504024405,0.487687715767031
178,0.85,3,60,0.0,-70.73440000000001,0.4589434725911352,False,2756.449570060252,0.526772727457504
175,0.85,3,57,166.40891879796982,432.3419999999995,0.03629048827406881,False,2426.3760222062765,0.49741629525445974
183,0.95,3,45,152.13466435670853,334.284,0.07871714640712466,False,3343.884307817856,0.42400615710096484
180,0.95,3,42,247.9913793504238,462.2094000000002,0.03710145484061332,False,3299.2437354063377,0.4142959949074902
181,0.95,3,43,78.3243477344513,463.14320000000015,0.06391633323086035,False,3268.7188757806757,0.36097619778070694
185,0.95,3,47,0.0,49.90819999999996,0.4102253239442139,False,3083.7007127049983,0.36834682753452885
186,0.95,3,48,187.0035082101822,464.55900000000054,0.04542586911679271,False,3472.1525550559722,0.4289430099515579
182,0.95,3,44,92.10889041423798,318.0974,0.10292289732312462,False,2902.732476452341,0.44855227440786666
184,0.95,3,46,153.49555760622025,346.06950000000023,0.04376568751847184,False,2740.122869906195,0.4722205264509743
187,0.95,3,49,191.86119362711906,462.9220000000003,0.05579236710804858,False,2909.1987217112487,0.4430736906062334
188,0.95,3,50,206.12509176135063,460.97000000000037,0.036138690124453685,False,3394.4728589701854,0.450200222289333
189,0.95,3,51,240.61616696417332,460.97000000000037,0.03715506805506245,False,3931.300679205218,0.4587238224175496
190,0.95,3,52,121.03790044784546,95.01699999999991,0.3280417438345575,False,2838.4130002426627,0.4444139689111557
192,0.95,3,54,200.69855824112892,460.97000000000037,0.044185780254916034,False,3122.349935189271,0.3840756109223152
194,0.95,3,56,134.3185380101204,396.8287000000001,0.14069214338689245,False,3158.0059146805024,0.3806342438945913
191,0.95,3,53,279.5828804373741,460.97000000000037,0.04745082447970701,False,2947.06659432653,0.47646136115440446
197,0.95,3,59,228.04561257362366,460.97000000000037,0.053830898053235224,False,3187.7175030852313,0.4772191413033467
193,0.95,3,55,155.11199831962585,358.18999999999954,0.06106981489268446,False,3380.654485117812,0.4298184708111052
196,0.95,3,58,271.7645689845085,460.97000000000037,0.036885427264077605,False,2764.164758943085,0.5042300865563571
198,0.95,3,60,207.00466632843018,460.97000000000037,0.03205894010928417,False,3021.0285648019903,0.4474019810525525
195,0.95,3,57,223.2483346015215,460.97000000000037,0.03629048827406881,False,2858.8306795245226,0.45188476871221495
201,0.5,7,43,0.0,-128.1,0.5165728289268111,True,69610.06724331848,0.012220312769596394
199,0.95,3,61,149.71228688955307,318.5762,0.08611914157602871,False,2964.611147606135,0.4253226567346316
203,0.5,7,45,0.0,-128.1,0.5229070936751181,True,68469.3007587835,0.06018488153687909
200,0.5,7,42,0.0,-128.1,0.5158669877768538,True,65759.20115299063,0.06284160160610819
202,0.5,7,44,0.0,-128.1,0.5173429937269243,True,71147.62294535841,0.006137234150853931
204,0.5,7,46,0.0,-128.1,0.508184749849319,True,73156.75318433104,0.008353659739861121
205,0.5,7,47,0.0,-128.1,0.5165791280650451,True,72990.74356320807,0.00037869938418396516
208,0.5,7,50,0.0,-128.1,0.5153191370466681,True,74423.16464544661,-8.212068142035068e-06
207,0.5,7,49,0.0,-128.1,0.5314132341582017,True,69076.69092429832,0.015951681213501174
